"","FIPS","YEAR","POP"
"78399","18073","2005",31449
"78400","18075","2005",21402
"78401","18077","2005",32240
"78402","18079","2005",28110
"78403","18081","2005",129380
"78404","18083","2005",38213
"78405","18085","2005",75499
"78406","18087","2005",36306
"78407","18089","2005",487331
"78408","18091","2005",109216
"78409","18093","2005",45975
"78410","18095","2005",130591
"78411","18097","2005",868813
"78412","18099","2005",46364
"78413","18101","2005",10153
"78414","18103","2005",36673
"78415","18105","2005",124827
"78416","18107","2005",37841
"78417","18109","2005",69257
"78418","18111","2005",14185
"78419","18113","2005",47586
"78420","18115","2005",5782
"78421","18117","2005",19545
"78422","18119","2005",22369
"78423","18121","2005",17151
"78424","18123","2005",18920
"78425","18125","2005",12498
"78426","18127","2005",155736
"78427","18129","2005",26508
"78428","18131","2005",13622
"78429","18133","2005",37022
"78430","18135","2005",26207
"78431","18137","2005",27259
"78432","18139","2005",17614
"78433","18141","2005",264525
"78434","18143","2005",23595
"78435","18145","2005",43394
"78436","18147","2005",20294
"78437","18149","2005",23411
"78438","18151","2005",33559
"78439","18153","2005",21538
"78440","18155","2005",9689
"78441","18157","2005",156492
"78442","18159","2005",16240
"78443","18161","2005",7084
"78444","18163","2005",173541
"78445","18165","2005",16406
"78446","18167","2005",104432
"78447","18169","2005",33501
"78448","18171","2005",8600
"78449","18173","2005",55658
"78450","18175","2005",27569
"78451","18177","2005",68873
"78452","18179","2005",27772
"78453","18181","2005",24137
"78454","18183","2005",31933
"78455","19001","2005",7716
"78456","19003","2005",4151
"78457","19005","2005",14454
"78458","19007","2005",13277
"78459","19009","2005",6248
"78460","19011","2005",26629
"78461","19013","2005",126332
"78462","19015","2005",26349
"78463","19017","2005",23414
"78464","19019","2005",20802
"78465","19021","2005",19730
"78466","19023","2005",14713
"78467","19025","2005",10278
"78468","19027","2005",20911
"78469","19029","2005",13932
"78470","19031","2005",17891
"78471","19033","2005",44393
"78472","19035","2005",12049
"78473","19037","2005",12362
"78474","19039","2005",9058
"78475","19041","2005",16745
"78476","19043","2005",17860
"78477","19045","2005",49400
"78478","19047","2005",16614
"78479","19049","2005",52218
"78480","19051","2005",8497
"78481","19053","2005",8434
"78482","19055","2005",17615
"78483","19057","2005",40635
"78484","19059","2005",16600
"78485","19061","2005",90953
"78486","19063","2005",10468
"78487","19065","2005",20984
"78488","19067","2005",16388
"78489","19069","2005",10664
"78490","19071","2005",7538
"78491","19073","2005",9762
"78492","19075","2005",12232
"78493","19077","2005",11189
"78494","19079","2005",15914
"78495","19081","2005",11633
"78496","19083","2005",17759
"78497","19085","2005",15531
"78498","19087","2005",20185
"78499","19089","2005",9645
"78500","19091","2005",9780
"78501","19093","2005",7169
"78502","19095","2005",15902
"78503","19097","2005",20039
"78504","19099","2005",37064
"78505","19101","2005",15550
"78506","19103","2005",121279
"78507","19105","2005",20334
"78508","19107","2005",10889
"78509","19109","2005",16019
"78510","19111","2005",36142
"78511","19113","2005",199909
"78512","19115","2005",11779
"78513","19117","2005",9558
"78514","19119","2005",11458
"78515","19121","2005",14841
"78516","19123","2005",22190
"78517","19125","2005",32322
"78518","19127","2005",39086
"78519","19129","2005",14866
"78520","19131","2005",10769
"78521","19133","2005",9340
"78522","19135","2005",7706
"78523","19137","2005",11168
"78524","19139","2005",41986
"78525","19141","2005",14236
"78526","19143","2005",6615
"78527","19145","2005",16017
"78528","19147","2005",9535
"78529","19149","2005",24542
"78530","19151","2005",7783
"78531","19153","2005",401567
"78532","19155","2005",89024
"78533","19157","2005",18687
"78534","19159","2005",5187
"78535","19161","2005",10507
"78536","19163","2005",160162
"78537","19165","2005",12361
"78538","19167","2005",31943
"78539","19169","2005",81817
"78540","19171","2005",17899
"78541","19173","2005",6519
"78542","19175","2005",11947
"78543","19177","2005",7601
"78544","19179","2005",35790
"78545","19181","2005",42943
"78546","19183","2005",21105
"78547","19185","2005",6414
"78548","19187","2005",38638
"78549","19189","2005",11214
"78550","19191","2005",20834
"78551","19193","2005",101252
"78552","19195","2005",7712
"78553","19197","2005",13369
"78554","20001","2005",13616
"78555","20003","2005",7922
"78556","20005","2005",16599
"78557","20007","2005",4836
"78558","20009","2005",27813
"78559","20011","2005",14802
"78560","20013","2005",10086
"78561","20015","2005",61568
"78562","20017","2005",2970
"78563","20019","2005",4003
"78564","20021","2005",21389
"78565","20023","2005",2845
"78566","20025","2005",2203
"78567","20027","2005",8541
"78568","20029","2005",9586
"78569","20031","2005",8551
"78570","20033","2005",1927
"78571","20035","2005",34504
"78572","20037","2005",38533
"78573","20039","2005",3058
"78574","20041","2005",18820
"78575","20043","2005",7715
"78576","20045","2005",111519
"78577","20047","2005",3218
"78578","20049","2005",3074
"78579","20051","2005",27086
"78580","20053","2005",6246
"78581","20055","2005",40521
"78582","20057","2005",32706
"78583","20059","2005",26044
"78584","20061","2005",28204
"78585","20063","2005",2737
"78586","20065","2005",2644
"78587","20067","2005",7481
"78588","20069","2005",5934
"78589","20071","2005",1315
"78590","20073","2005",7173
"78591","20075","2005",2560
"78592","20077","2005",5957
"78593","20079","2005",33524
"78594","20081","2005",4132
"78595","20083","2005",2016
"78596","20085","2005",13343
"78597","20087","2005",18723
"78598","20089","2005",3244
"78599","20091","2005",505769
"78600","20093","2005",4286
"78601","20095","2005",8050
"78602","20097","2005",2993
"78603","20099","2005",21951
"78604","20101","2005",1823
"78605","20103","2005",71347
"78606","20105","2005",3371
"78607","20107","2005",9784
"78608","20109","2005",2767
"78609","20111","2005",35730
"78610","20113","2005",29246
"78611","20115","2005",12634
"78612","20117","2005",10232
"78613","20119","2005",4498
"78614","20121","2005",29918
"78615","20123","2005",6382
"78616","20125","2005",34236
"78617","20127","2005",5952
"78618","20129","2005",3183
"78619","20131","2005",10242
"78620","20133","2005",16282
"78621","20135","2005",3046
"78622","20137","2005",5566
"78623","20139","2005",16733
"78624","20141","2005",3981
"78625","20143","2005",6022
"78626","20145","2005",6688
"78627","20147","2005",5417
"78628","20149","2005",18782
"78629","20151","2005",9434
"78630","20153","2005",2622
"78631","20155","2005",63326
"78632","20157","2005",5078
"78633","20159","2005",10335
"78634","20161","2005",66056
"78635","20163","2005",5257
"78636","20165","2005",3308
"78637","20167","2005",6742
"78638","20169","2005",53932
"78639","20171","2005",4633
"78640","20173","2005",463949
"78641","20175","2005",22536
"78642","20177","2005",171585
"78643","20179","2005",2529
"78644","20181","2005",6052
"78645","20183","2005",4073
"78646","20185","2005",4422
"78647","20187","2005",2220
"78648","20189","2005",5326
"78649","20191","2005",24402
"78650","20193","2005",7546
"78651","20195","2005",2995
"78652","20197","2005",6783
"78653","20199","2005",1496
"78654","20201","2005",5922
"78655","20203","2005",2288
"78656","20205","2005",9779
"78657","20207","2005",3472
"78658","20209","2005",153700
"78659","21001","2005",17684
"78660","21003","2005",18426
"78661","21005","2005",20182
"78662","21007","2005",8243
"78663","21009","2005",40048
"78664","21011","2005",11570
"78665","21013","2005",29271
"78666","21015","2005",105851
"78667","21017","2005",19708
"78668","21019","2005",48913
"78669","21021","2005",28542
"78670","21023","2005",8620
"78671","21025","2005",15698
"78672","21027","2005",19021
"78673","21029","2005",71070
"78674","21031","2005",13282
"78675","21033","2005",12761
"78676","21035","2005",35500
"78677","21037","2005",87330
"78678","21039","2005",5253
"78679","21041","2005",10443
"78680","21043","2005",27310
"78681","21045","2005",16115
"78682","21047","2005",77768
"78683","21049","2005",34703
"78684","21051","2005",23961
"78685","21053","2005",9432
"78686","21055","2005",8997
"78687","21057","2005",6953
"78688","21059","2005",92722
"78689","21061","2005",11938
"78690","21063","2005",6900
"78691","21065","2005",14838
"78692","21067","2005",278455
"78693","21069","2005",14465
"78694","21071","2005",42084
"78695","21073","2005",48437
"78696","21075","2005",7091
"78697","21077","2005",8018
"78698","21079","2005",16377
"78699","21081","2005",24399
"78700","21083","2005",37376
"78701","21085","2005",25058
"78702","21087","2005",11422
"78703","21089","2005",36979
"78704","21091","2005",8529
"78705","21093","2005",94473
"78706","21095","2005",31054
"78707","21097","2005",18180
"78708","21099","2005",18131
"78709","21101","2005",45150
"78710","21103","2005",15578
"78711","21105","2005",5008
"78712","21107","2005",46208
"78713","21109","2005",13465
"78714","21111","2005",701411
"78715","21113","2005",43185
"78716","21115","2005",23771
"78717","21117","2005",153517
"78718","21119","2005",17434
"78719","21121","2005",31994
"78720","21123","2005",13461
"78721","21125","2005",56006
"78722","21127","2005",16125
"78723","21129","2005",7432
"78724","21131","2005",11877
"78725","21133","2005",24169
"78726","21135","2005",13878
"78727","21137","2005",24891
"78728","21139","2005",9673
"78729","21141","2005",26929
"78730","21143","2005",8297
"78731","21145","2005",64423
"78732","21147","2005",17217
"78733","21149","2005",9803
"78734","21151","2005",79174
"78735","21153","2005",13185
"78736","21155","2005",19082
"78737","21157","2005",30713
"78738","21159","2005",13584
"78739","21161","2005",16859
"78740","21163","2005",29316
"78741","21165","2005",6709
"78742","21167","2005",21536
"78743","21169","2005",10049
"78744","21171","2005",11764
"78745","21173","2005",24211
"78746","21175","2005",14232
"78747","21177","2005",31467
"78748","21179","2005",40892
"78749","21181","2005",6970
"78750","21183","2005",23410
"78751","21185","2005",53216
"78752","21187","2005",11153
"78753","21189","2005",4705
"78754","21191","2005",14911
"78755","21193","2005",29140
"78756","21195","2005",65785
"78757","21197","2005",13590
"78758","21199","2005",58980
"78759","21201","2005",2222
"78760","21203","2005",16512
"78761","21205","2005",22165
"78762","21207","2005",16791
"78763","21209","2005",39345
"78764","21211","2005",38002
"78765","21213","2005",16898
"78766","21215","2005",15226
"78767","21217","2005",23739
"78768","21219","2005",11826
"78769","21221","2005",13059
"78770","21223","2005",8878
"78771","21225","2005",15174
"78772","21227","2005",100165
"78773","21229","2005",11266
"78774","21231","2005",20396
"78775","21233","2005",14013
"78776","21235","2005",37722
"78777","21237","2005",7082
"78778","21239","2005",24058
"78779","22001","2005",58738
"78780","22003","2005",24935
"78781","22005","2005",89446
"78782","22007","2005",22811
"78783","22009","2005",41280
"78784","22011","2005",34164
"78785","22013","2005",14977
"78786","22015","2005",105529
"78787","22017","2005",249285
"78788","22019","2005",184506
"78789","22021","2005",10359
"78790","22023","2005",9533
"78791","22025","2005",10246
"78792","22027","2005",16284
"78793","22029","2005",18903
"78794","22031","2005",25937
"78795","22033","2005",411323
"78796","22035","2005",8493
"78797","22037","2005",20537
"78798","22039","2005",35281
"78799","22041","2005",20119
"78800","22043","2005",19261
"78801","22045","2005",73661
"78802","22047","2005",32185
"78803","22049","2005",15047
"78804","22051","2005",451124
"78805","22053","2005",31013
"78806","22055","2005",197296
"78807","22057","2005",91195
"78808","22059","2005",13903
"78809","22061","2005",42704
"78810","22063","2005",107547
"78811","22065","2005",12104
"78812","22067","2005",29427
"78813","22069","2005",38850
"78814","22071","2005",454845
"78815","22073","2005",148536
"78816","22075","2005",28499
"78817","22077","2005",21794
"78818","22079","2005",128065
"78819","22081","2005",9204
"78820","22083","2005",20305
"78821","22085","2005",23369
"78822","22087","2005",64951
"78823","22089","2005",50066
"78824","22091","2005",10190
"78825","22093","2005",20744
"78826","22095","2005",45747
"78827","22097","2005",88589
"78828","22099","2005",49964
"78829","22101","2005",50923
"78830","22103","2005",217108
"78831","22105","2005",106150
"78832","22107","2005",5957
"78833","22109","2005",106503
"78834","22111","2005",22714
"78835","22113","2005",55021
"78836","22115","2005",49051
"78837","22117","2005",43931
"78838","22119","2005",40820
"78839","22121","2005",21529
"78840","22123","2005",11772
"78841","22125","2005",15038
"78842","22127","2005",15725
"78843","23001","2005",106615
"78844","23003","2005",72392
"78845","23005","2005",273697
"78846","23007","2005",29653
"78847","23009","2005",53171
"78848","23011","2005",120201
"78849","23013","2005",41000
"78850","23015","2005",34876
"78851","23017","2005",56204
"78852","23019","2005",146958
"78853","23021","2005",17249
"78854","23023","2005",36190
"78855","23025","2005",50888
"78856","23027","2005",38118
"78857","23029","2005",32824
"78858","23031","2005",200388
"78859","24001","2005",72704
"78860","24003","2005",508310
"78861","24005","2005",781795
"78862","24009","2005",86723
"78863","24011","2005",31584
"78864","24013","2005",166798
"78865","24015","2005",96672
"78866","24017","2005",136887
"78867","24019","2005",31119
"78868","24021","2005",219062
"78869","24023","2005",29675
"78870","24025","2005",237070
"78871","24027","2005",267390
"78872","24029","2005",19690
"78873","24031","2005",928903
"78874","24033","2005",839000
"78875","24035","2005",45113
"78876","24037","2005",96519
